Web Server (APP),Initial Release,Year of Sales Revenue,Bidang ,Total Current Live Websites,Sales Revenue (Mllion) in 2023,Current Customers (Websites) in 2024,Location,Sales Revenue Customer,Tech Spend,Instagram Followers,Traffic,Current Live Webites by Country,Current Live Websites by Country,Usia Perusahaan
Shopify,2004,2023,eCommerce,4708257,7100.0,jdih.sumbawabaratkab.go.id,Indonesia,0,250,0,Medium,7394,1597146,20
Shopify,2004,2023,eCommerce,4708257,7100.0,ion-casino.stikeswirahusada.ac.id,Indonesia,0,100,0,-,7394,1597146,20
Shopify,2004,2023,eCommerce,4708257,7100.0,stie-kusumanegara.ac.id,Indonesia,1000,100,0,-,7394,1597146,20
Shopify,2004,2023,eCommerce,4708257,7100.0,idnslot.jalanjalanenak.com,Indonesia,0,50,0,-,7394,1597146,20
Shopify,2004,2023,eCommerce,4708257,7100.0,virdi-software.com,Indonesia,1000,50,0,-,7394,1597146,20
Shopify,2004,2023,eCommerce,4708257,7100.0,joebillyguitars.com,Indonesia,1000,50,50000,-,7394,1597146,20
Shopify,2004,2023,eCommerce,4708257,7100.0,merdekanews.co.id,Indonesia,16000,5000,0,-,7394,1597146,20
Shopify,2004,2023,eCommerce,4708257,7100.0,esgotado.com,Indonesia,121000,50,2000,Medium,7394,1597146,20
Shopify,2004,2023,eCommerce,4708257,7100.0,akperrsdustira.ac.id,Indonesia,1000,50,0,-,7394,1597146,20
Shopify,2004,2023,eCommerce,4708257,7100.0,morebymorello.com,Indonesia,123000,1000,10000,-,7394,1597146,20
Shopify,2004,2023,eCommerce,4708257,7100.0,ejurnal.polnes.ac.id,Indonesia,0,250,0,Medium,7394,1597146,20
Shopify,2004,2023,eCommerce,4708257,7100.0,sikprokumda.inhilkab.go.id,Indonesia,0,500,0,-,7394,1597146,20
Shopify,2004,2023,eCommerce,4708257,7100.0,sld.co.id,Indonesia,1000,2000,0,-,7394,1597146,20
Shopify,2004,2023,eCommerce,4708257,7100.0,stmikglobal.ac.id,Indonesia,1000,50,0,-,7394,1597146,20
Shopify,2004,2023,eCommerce,4708257,7100.0,infoharga.id,Indonesia,12000,100,0,-,7394,1597146,20
Shopify,2004,2023,eCommerce,4708257,7100.0,jarhie.com,Indonesia,1000,50,2000,-,7394,1597146,20
Shopify,2004,2023,eCommerce,4708257,7100.0,distan.sambas.go.id,Indonesia,1000,5000,0,-,7394,1597146,20
Shopify,2004,2023,eCommerce,4708257,7100.0,wisuda.sttindonesia.ac.id,Indonesia,0,250,0,-,7394,1597146,20
Shopify,2004,2023,eCommerce,4708257,7100.0,303grilldallas.com,Indonesia,1000,5000,1000,-,7394,1597146,20
Magento,2008,2023,eCommerce,129106,47.4,shmoop.com,United States,0,2000,1000,High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,personalizedjewelry.jcpenney.com,United States,0,10000,300000,High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,teacherexpress.scholastic.com,United States,142000000,10000,150000,Very High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shopyourway.com,United States,0,5000,0,High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.steelers.com,United States,0,2000,2000000,High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,store.saatva.com,United States,62000,2000,5000,High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,sigsauer.com,United States,600000,5000,100000,Medium,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,stopagingnow.com,United States,213000,1000,100,Medium,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,store-us.vmware.com,United States,1000000000,10000,200000,Very High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,justmysize.com,United States,75000,1000,2000,-,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,superbrightleds.com,United States,483000,5000,500,Medium,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,mcprod.vandykes.com,United States,0,2000,100,Medium,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,mcprod.sparkfun.com,United States,2500000,2000,50000,Very High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,samash.com,United States,855000,5000,10000,High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,silhouettedesignstore.com,United States,391000,500,10000,High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,jerrysartarama.com,United States,812000,5000,2000,High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,vitamix.com,United States,84000,10000,20000,High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,scufgaming.com,United States,477000,5000,750000,-,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,vortexoptics.com,United States,480000,2000,20000,Medium,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,vitalitymedical.com,United States,632000,2000,500,High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,iboats.com,United States,0,2000,5000,High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,mcstaging.sunbeltrentals.com,United States,0,10000,1000,Medium,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.iccsafe.org,United States,53000,10000,0,High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,vionicshoes.com,United States,859000,5000,1000,Medium,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.jaguarusa.com,United States,43000,5000,400000,Medium,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,sleequipment.com,United States,158000,500,1000,Medium,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shiekh.com,United States,502000,2000,10000,High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.ilovegrowingmarijuana.com,United States,28000,2000,1000,Medium,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,sportys.com,United States,656000,2000,10000,High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,silhouetteamerica.com,United States,433000,1000,10000,High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shopping.subzero-wolf.com,United States,0,10000,10000,High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,silencershop.com,United States,508000,2000,1000,High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,vintageking.com,United States,685000,2000,5000,High,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shoesensation.com,United States,335000,2000,250,Medium,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,expo-stage2.ironman.com,United States,0,5000,150000,Medium,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,sdbullion.com,United States,0,2000,0,Medium,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,snakeriverfarms.com,United States,621000,5000,2000,Medium,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,skinit.com,United States,283000,2000,10000,Medium,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,vaporfi.com,United States,371000,2000,2000,-,42298,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,jacksonsart.com,United Kingdom,303000,2000,10,Medium,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.jaguar.com,United Kingdom,197000,10000,750000,High,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,seicane.com,United Kingdom,20000,250,0,-,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,giftcards.just-eat.co.uk,United Kingdom,0,5000,0,High,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,joancee.com,United Kingdom,54000,500,2000,-,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,surfdome.us,United Kingdom,294000,2000,10000,-,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,parts.jcb.com,United Kingdom,0,5000,1000,Medium,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,simmi.com,United Kingdom,312000,2000,1000000,Medium,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,frontierstore.net,United Kingdom,232000,2000,20000,Medium,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,pmtonline.co.uk,United Kingdom,348000,2000,0,Medium,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,e-commerce-stage-it.fcagroup.com,United Kingdom,0,5000,0,Medium,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,wetanz.com,United Kingdom,308000,1000,0,Medium,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.bfi.org.uk,United Kingdom,0,2000,5000,Very High,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,betterbraces.com,United Kingdom,574000,5000,100,-,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,bigbustours.com,United Kingdom,373000,2000,100,Medium,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,mcprod.nationalgallery.org.uk,United Kingdom,2200000,2000,500000,Very High,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,giftshop.bhf.org.uk,United Kingdom,0,5000,200000,Very High,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.delish.com,United Kingdom,0,10000,20000,Medium,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.dailystar.co.uk,United Kingdom,0,5000,150000,Very High,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.royalmail.com,United Kingdom,2700000,5000,100000,Very High,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,liverpoolfc.com,United Kingdom,455000,5000,300000,Medium,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,hitchedshop.hitched.co.uk,United Kingdom,0,5000,10000,Medium,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,hebeos.com,United Kingdom,66000,1000,50,-,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,ruroc.com,United Kingdom,202000,2000,400000,-,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,it.hudsonreed.com,United Kingdom,0,2000,100,Medium,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,usborne.com,United Kingdom,604000,2000,20000,High,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,driftworks.com,United Kingdom,1000,1000,2000,Medium,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,image-offers.mirror.co.uk,United Kingdom,0,5000,10000,Very High,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.express.co.uk,United Kingdom,0,5000,500000,Very High,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,merchoid.com,United Kingdom,51000,1000,0,Medium,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,mobilefun.com,United Kingdom,681000,500,5000,Medium,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,mobilefun.co.uk,United Kingdom,681000,1000,5000,Medium,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,elemis.com,United Kingdom,1500000,10000,300000,Medium,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,military1st.com,United Kingdom,171000,1000,50000,-,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,aitaikuji.com,United Kingdom,80000,1000,10000,-,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,pay.magnumphotos.com,United Kingdom,303000,500,2000000,Very High,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,mymemory.com,United Kingdom,75000,1000,1000,-,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,epicmilitaria.com,United Kingdom,147000,2000,5000,-,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,marijuana-seeds.nl,United Kingdom,0,2000,0,-,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,inov-8.com,United Kingdom,507000,2000,0,High,10106,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,apaclearningacademy.philips.com,Netherlands,3800000,10000,200000,Very High,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,taxna.wolterskluwer.com,Netherlands,0,10000,1000,Very High,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.wur.nl,Netherlands,222000,10000,500,Very High,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,collectclub.postnl.nl,Netherlands,0,10000,50000,Very High,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,webshop.telegraaf.nl,Netherlands,0,5000,400000,Very High,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,en-ae.rituals.com,Netherlands,3000000,10000,10000,Very High,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,readeronline.leidenuniv.nl,Netherlands,0,5000,1000,Very High,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,magic-mushrooms-shop.com,Netherlands,42000,500,1000,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,softwarelicense4u.com,Netherlands,214000,2000,0,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,vpro.nl,Netherlands,2300000,5000,500,Very High,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,fiftiesstore.com,Netherlands,79000,1000,0,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,speedhiveshop.mylaps.com,Netherlands,0,5000,1000,Medium,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,meijers.com,Netherlands,123000,1000,500,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.tudelft.nl,Netherlands,2300000,5000,20000,Very High,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,webwinkel.vandale.nl,Netherlands,0,2000,1000,High,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,vogels.com,Netherlands,634000,2000,500,High,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,waiglobal.com,Netherlands,81000,1000,250,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,amsterdamseedcenter.com,Netherlands,20000,250,5000,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,erclassics.com,Netherlands,46000,500,500,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,elektor.com,Netherlands,507000,2000,5000,High,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,webshop.damen.com,Netherlands,0,5000,5000,Medium,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,foscam.eu,Netherlands,70000,1000,0,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,playseat.com,Netherlands,325000,2000,10000,Medium,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,yireo.com,Netherlands,48000,1000,1000,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,ventilatieshop.com,Netherlands,179000,2000,0,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,joiebaby.com,Netherlands,291000,2000,0,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shogun.nl,Netherlands,43000,500,1000,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,eleganza.nl,Netherlands,100000,1000,1000,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,examenoverzicht.nl,Netherlands,131000,2000,5000,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,up-shop.org,Netherlands,214000,1000,0,Medium,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,udggear.com,Netherlands,63000,500,250,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.researchsoftware.com,Netherlands,1000,250,0,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,hartberger.nl,Netherlands,33000,500,0,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,sectolin.com,Netherlands,30000,500,0,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,scott.skyberatedev.nl,Netherlands,0,2000,0,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,pol.nl,Netherlands,88000,1000,100,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,witgoedspecialist.nl,Netherlands,229000,2000,0,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,parfumcenter.nl,Netherlands,157000,500,100,Medium,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,postbeeld.nl,Netherlands,39000,500,0,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,pfconcept.com,Netherlands,143000,2000,250,-,8876,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,vivobarefoot.com,Germany,561000,2000,10000,High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.visitberlin.de,Germany,201000,500,20000,Very High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,ru.puma.com,Germany,100000000,10000,1000000,Very High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,it.rc.uat.online.pg.com,Germany,100000000,10000,1000,Very High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,wmfamericas.com,Germany,211000,1000,500,-,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,technik.bild.de,Germany,0,5000,250,Very High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,omegawatches.com,Germany,485000,5000,150000,Medium,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,mineria.basf.com,Germany,100000000,10000,1000,Very High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.lesmills.com,Germany,69000,5000,400000,High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,hobbyking.com,Germany,2500000,1000,5000,Very High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,liebherr.com,Germany,100000000,10000,5000,Very High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,ebook-download.mediamarkt.de,Germany,684000,5000,20000,High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,abo-shop.express.de,Germany,0,5000,50000,High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,aboshop.essen-und-trinken.de,Germany,0,5000,100000,High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,alandia.de,Germany,106000,10,2000,Medium,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,avesuveganshoes.com,Germany,1000,0,100,-,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,nuclearblast.de,Germany,425000,5000,50000,Medium,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,corporateshop.covestro.com,Germany,1300000,10000,10000,High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,kartenwelt.rewe.de,Germany,843000,5000,10000,High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,uni-tuebingen.de,Germany,0,2000,500,Very High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shoepassion.com,Germany,56000,500,5000,-,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,mcstaging.shop.schenckprocess.com,Germany,100000000,5000,1000,Medium,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,ideecadeau.fr,Germany,31000,500,2000,-,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,vaude.com,Germany,750000,5000,2000,High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,deals.franzis.de,Germany,216000,2000,100,Medium,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.fendt.com,Germany,26000,2000,2000,Medium,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,wmf.com,Germany,463000,5000,0,Medium,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,wimo.com,Germany,113000,2000,1000,-,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.mann-hummel.com,Germany,84000,5000,0,Medium,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,elanskis.com,Germany,62000,1000,10000,-,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,beyerdynamic.com,Germany,608000,5000,10000,High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,gdz.bkg.bund.de,Germany,0,5000,50000,Very High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,webshop.tu-chemnitz.de,Germany,0,2000,0,High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.lamy.com,Germany,66000,2000,50000,High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.haz.de,Germany,0,2000,20000,High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,hueber.de,Germany,31000,500,50,High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,falke.com,Germany,456000,5000,20000,Medium,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,polsky.tv,Germany,1000,0,0,-,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,gigaset.com,Germany,629000,5000,5000,High,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,firebearstudio.com,Germany,254000,2000,0,-,8080,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,navionics.com,Italy,470000,1000,5000,High,4336,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,ae.diesel.com,Italy,1000000,5000,100000,High,4336,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.delonghi.com,Italy,100000000,10000,1000,High,4336,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop.ducati.com,Italy,56000,10000,200000,Medium,4336,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,store.alfaromeo.com,Italy,100000,5000,500,High,4336,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,fizik.com,Italy,279000,2000,10000,Medium,4336,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,ecommerce.mip.polimi.it,Italy,2200000,2000,10000,Very High,4336,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,shop-italia.maserati.com,Italy,0,10000,2000,High,4336,1597146,16
Magento,2008,2023,eCommerce,129106,47.4,motostorm.it,Italy,116000,100,100,Medium,4336,1597146,16
