DATASET UNTUK TREND APP YANG DIPASANG PADA LAYANAN VPS DALAM 5 TAHUN TERAKHIR;;;;;;;;;;;;;;;;;;;;;;;;;;;
Web Server (APP);Initial Release;Year of Sales Revenue;Bidang ;Total Current Live Websites;Sales Revenue (Mllion) in 2023;Current Customers (Websites) in 2024;Location;Sales Revenue Customer;Tech Spend;Social;Traffic;Current Live Webites by Country;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;stuff.git-tower.com;Germany;;$1000+;;Very High;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;store.grand-seiko.com;Germany;$23k+;$2000+;;Medium;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;shop.wetteronline.de;Germany;;$1000+;50,000+;High;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;shop.duden.de;Germany;;$2000+;5,000+;Very High;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;crew2020.defleppard.com;Germany;$29k+;$2000+;750,000+;Medium;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;shop.mopo.de;Germany;;$1000+;250+;High;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;malaysia.aesop.com;Germany;$827k+;$10000+;500,000+;Medium;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;shop.ignant.com;Germany;$69k+;$250+;5,000+;Medium;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;giftsubscription.theschooloflife.com;Germany;$262k+;$5000+;100,000+;High;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;soundbrenner.com;Germany;$589k+;$2000+;20,000+;High;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;freeletics.com;Germany;$814k+;$10000+;10,000+;High;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;frieze.com;Germany;$31k+;$2000+;2,000+;Medium;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;productionmusiclive.com;Germany;$160k+;$2000+;150,000+;-;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;shop-us.avermedia.com;Germany;;$2000+;;High;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;informationsmittel-bestellkatalog.volkswagen.de;Germany;;$10000+;100,000+;High;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;us.carhartt-wip.com;Germany;$638k+;$10000+;750,000+;Medium;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;allikestore.com;Germany;$62k+;$1000+;2,000+;-;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;shoepassion.com;Germany;$56k+;$500+;5,000+;-;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;shop.deskthority.net;Germany;$30k+;$100+;;High;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;giftcards.aldi.ie;Germany;;$5000+;50,000+;Medium;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;store.ia.net;Germany;$32k+;$500+;5,000+;High;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;shop.swp.de;Germany;;$2000+;5,000+;High;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;shop.lovingnewyork.de;Germany;;$2000+;20,000+;-;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;de.checkout.belstaff.com;Germany;;$5000+;150,000+;-;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;shop.condor.com;Germany;$75k+;$5000+;10,000+;High;121.795;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;ahandfulofleaves.org;Indonesia;$110k+;$50+;;Medium;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;holestoheavens.com;Indonesia;$121k+;$50+;;Medium;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;paigehathaway.com;Indonesia;$22k+;$250+;2,000,000+;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;gogameguru.com;Indonesia;$418k+;$1000+;1,000+;High;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;store.perpajakan-id.ddtc.co.id;Indonesia;$1k+;$250+;1,000+;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;slot-gopay.mitrakuliah.com;Indonesia;;$250+;;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;syariah.iainkediri.ac.id;Indonesia;$37k+;$500+;2,000+;Medium;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;mp.undhirabali.ac.id;Indonesia;;$5000+;100+;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;zenyum.com;Indonesia;$491k+;$5000+;;Medium;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;ppdbsumbar.id;Indonesia;$1k+;$50+;;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;sukkhacitta.com;Indonesia;$145k+;$2000+;10,000+;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;kelkemenangantani.pemkomedan.go.id;Indonesia;$460k+;$2000+;250+;High;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;bkpsdma.sinjaikab.go.id;Indonesia;;$100+;1,000+;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;fastprint.co.id;Indonesia;$102k+;$1000+;;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;itvonline.id;Indonesia;$1k+;$50+;;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;sipoke.sukoharjokab.go.id;Indonesia;;$2000+;1,000+;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;resi.id;Indonesia;$12k+;$100+;;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;djobs.id;Indonesia;$12k+;$2000+;;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;dashboard.uinbanten.ac.id;Indonesia;;$250+;;Medium;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;atmos.co.id;Indonesia;$1k+;$50+;150,000+;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;sesa.id;Indonesia;$78k+;$1000+;20,000+;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;jdih.sumbawabaratkab.go.id;Indonesia;;$250+;;Medium;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;ion-casino.stikeswirahusada.ac.id;Indonesia;;$100+;;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;stie-kusumanegara.ac.id;Indonesia;$1k+;$100+;;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;idnslot.jalanjalanenak.com;Indonesia;;$50+;;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;virdi-software.com;Indonesia;$1k+;$50+;;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;joebillyguitars.com;Indonesia;$1k+;$50+;50,000+;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;merdekanews.co.id;Indonesia;$16k+;$5000+;;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;esgotado.com;Indonesia;$121k+;$50+;2,000+;Medium;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;akperrsdustira.ac.id;Indonesia;$1k+;$50+;;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;morebymorello.com;Indonesia;$123k+;$1000+;10,000+;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;ejurnal.polnes.ac.id;Indonesia;;$250+;;Medium;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;sikprokumda.inhilkab.go.id;Indonesia;;$500+;0+;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;sld.co.id;Indonesia;$1k+;$2000+;;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;stmikglobal.ac.id;Indonesia;$1k+;$50+;;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;infoharga.id;Indonesia;$12k+;$100+;;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;jarhie.com;Indonesia;$1k+;$50+;2,000+;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;distan.sambas.go.id;Indonesia;$1k+;$5000+;;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;wisuda.sttindonesia.ac.id;Indonesia;;$250+;;-;7.394;;;;;;;;;;;;;;;
Shopify;2004;2023;eCommerce;4.708.257;7.100;303grilldallas.com;Indonesia;$1k+;$5000+;1,000+;-;7.394;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;shmoop.com;United States;;$2000+;1,000+;High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;personalizedjewelry.jcpenney.com;United States;;$10000+;300,000+;High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;teacherexpress.scholastic.com;United States;$142m+;$10000+;150,000+;Very High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;shopyourway.com;United States;;$5000+;;High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;shop.steelers.com;United States;;$2000+;2,000,000+;High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;store.saatva.com;United States;$62k+;$2000+;5,000+;High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;sigsauer.com;United States;$600k+;$5000+;100,000+;Medium;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;stopagingnow.com;United States;$213k+;$1000+;100+;Medium;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;store-us.vmware.com;United States;$1b+;$10000+;200,000+;Very High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;justmysize.com;United States;$75k+;$1000+;2,000+;-;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;superbrightleds.com;United States;$483k+;$5000+;500+;Medium;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;mcprod.vandykes.com;United States;;$2000+;100+;Medium;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;mcprod.sparkfun.com;United States;$2.5m+;$2000+;50,000+;Very High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;samash.com;United States;$855k+;$5000+;10,000+;High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;silhouettedesignstore.com;United States;$391k+;$500+;10,000+;High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;jerrysartarama.com;United States;$812k+;$5000+;2,000+;High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;vitamix.com;United States;$84k+;$10000+;20,000+;High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;scufgaming.com;United States;$477k+;$5000+;750,000+;-;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;vortexoptics.com;United States;$480k+;$2000+;20,000+;Medium;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;vitalitymedical.com;United States;$632k+;$2000+;500+;High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;iboats.com;United States;;$2000+;5,000+;High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;mcstaging.sunbeltrentals.com;United States;;$10000+;1,000+;Medium;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;shop.iccsafe.org;United States;$53k+;$10000+;;High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;vionicshoes.com;United States;$859k+;$5000+;1,000+;Medium;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;shop.jaguarusa.com;United States;$43k+;$5000+;400,000+;Medium;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;sleequipment.com;United States;$158k+;$500+;1,000+;Medium;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;shiekh.com;United States;$502k+;$2000+;10,000+;High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;shop.ilovegrowingmarijuana.com;United States;$28k+;$2000+;1,000+;Medium;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;sportys.com;United States;$656k+;$2000+;10,000+;High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;silhouetteamerica.com;United States;$433k+;$1000+;10,000+;High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;shopping.subzero-wolf.com;United States;;$10000+;10,000+;High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;silencershop.com;United States;$508k+;$2000+;1,000+;High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;vintageking.com;United States;$685k+;$2000+;5,000+;High;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;shoesensation.com;United States;$335k+;$2000+;250+;Medium;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;expo-stage2.ironman.com;United States;;$5000+;150,000+;Medium;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;sdbullion.com;United States;;$2000+;;Medium;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;snakeriverfarms.com;United States;$621k+;$5000+;2,000+;Medium;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;skinit.com;United States;$283k+;$2000+;10,000+;Medium;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;vaporfi.com;United States;$371k+;$2000+;2,000+;-;42.298;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;jacksonsart.com;United Kingdom;$303k+;$2000+;10+;Medium;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;shop.jaguar.com;United Kingdom;$197k+;$10000+;750,000+;High;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;seicane.com;United Kingdom;$20k+;$250+;;-;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;giftcards.just-eat.co.uk;United Kingdom;;$5000+;;High;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;joancee.com;United Kingdom;$54k+;$500+;2,000+;-;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;surfdome.us;United Kingdom;$294k+;$2000+;10,000+;-;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;parts.jcb.com;United Kingdom;;$5000+;1,000+;Medium;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;simmi.com;United Kingdom;$312k+;$2000+;1,000,000+;Medium;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;frontierstore.net;United Kingdom;$232k+;$2000+;20,000+;Medium;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;pmtonline.co.uk;United Kingdom;$348k+;$2000+;;Medium;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;e-commerce-stage-it.fcagroup.com;United Kingdom;;$5000+;;Medium;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;wetanz.com;United Kingdom;$308k+;$1000+;;Medium;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;shop.bfi.org.uk;United Kingdom;;$2000+;5,000+;Very High;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;betterbraces.com;United Kingdom;$574k+;$5000+;100+;-;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;bigbustours.com;United Kingdom;$373k+;$2000+;100+;Medium;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;mcprod.nationalgallery.org.uk;United Kingdom;$2.2m+;$2000+;500,000+;Very High;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;giftshop.bhf.org.uk;United Kingdom;;$5000+;200,000+;Very High;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;shop.delish.com;United Kingdom;;$10000+;20,000+;Medium;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;shop.dailystar.co.uk;United Kingdom;;$5000+;150,000+;Very High;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;shop.royalmail.com;United Kingdom;$2.7m+;$5000+;100,000+;Very High;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;liverpoolfc.com;United Kingdom;$455k+;$5000+;300,000+;Medium;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;hitchedshop.hitched.co.uk;United Kingdom;;$5000+;10,000+;Medium;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;hebeos.com;United Kingdom;$66k+;$1000+;50+;-;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;ruroc.com;United Kingdom;$202k+;$2000+;400,000+;-;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;it.hudsonreed.com;United Kingdom;;$2000+;100+;Medium;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;usborne.com;United Kingdom;$604k+;$2000+;20,000+;High;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;driftworks.com;United Kingdom;$1k+;$1000+;2,000+;Medium;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;image-offers.mirror.co.uk;United Kingdom;;$5000+;10,000+;Very High;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;shop.express.co.uk;United Kingdom;;$5000+;500,000+;Very High;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;merchoid.com;United Kingdom;$51k+;$1000+;;Medium;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;mobilefun.com;United Kingdom;$681k+;$500+;5,000+;Medium;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;mobilefun.co.uk;United Kingdom;$681k+;$1000+;5,000+;Medium;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;elemis.com;United Kingdom;$1.5m+;$10000+;300,000+;Medium;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;military1st.com;United Kingdom;$171k+;$1000+;50,000+;-;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;aitaikuji.com;United Kingdom;$80k+;$1000+;10,000+;-;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;pay.magnumphotos.com;United Kingdom;$303k+;$500+;2,000,000+;Very High;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;mymemory.com;United Kingdom;$75k+;$1000+;1,000+;-;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;epicmilitaria.com;United Kingdom;$147k+;$2000+;5,000+;-;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;marijuana-seeds.nl;United Kingdom;;$2000+;;-;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;inov-8.com;United Kingdom;$507k+;$2000+;;High;10.106;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;apaclearningacademy.philips.com;Netherlands;$3.8m+;$10000+;200,000+;Very High;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;taxna.wolterskluwer.com;Netherlands;;$10000+;1,000+;Very High;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;shop.wur.nl;Netherlands;$222k+;$10000+;500+;Very High;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;collectclub.postnl.nl;Netherlands;;$10000+;50,000+;Very High;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;webshop.telegraaf.nl;Netherlands;;$5000+;400,000+;Very High;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;en-ae.rituals.com;Netherlands;$3.0m+;$10000+;10,000+;Very High;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;readeronline.leidenuniv.nl;Netherlands;;$5000+;1,000+;Very High;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;magic-mushrooms-shop.com;Netherlands;$42k+;$500+;1,000+;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;softwarelicense4u.com;Netherlands;$214k+;$2000+;;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;vpro.nl;Netherlands;$2.3m+;$5000+;500+;Very High;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;fiftiesstore.com;Netherlands;$79k+;$1000+;;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;speedhiveshop.mylaps.com;Netherlands;;$5000+;1,000+;Medium;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;meijers.com;Netherlands;$123k+;$1000+;500+;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;shop.tudelft.nl;Netherlands;$2.3m+;$5000+;20,000+;Very High;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;webwinkel.vandale.nl;Netherlands;;$2000+;1,000+;High;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;vogels.com;Netherlands;$634k+;$2000+;500+;High;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;waiglobal.com;Netherlands;$81k+;$1000+;250+;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;amsterdamseedcenter.com;Netherlands;$20k+;$250+;5,000+;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;erclassics.com;Netherlands;$46k+;$500+;500+;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;elektor.com;Netherlands;$507k+;$2000+;5,000+;High;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;webshop.damen.com;Netherlands;;$5000+;5,000+;Medium;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;foscam.eu;Netherlands;$70k+;$1000+;;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;playseat.com;Netherlands;$325k+;$2000+;10,000+;Medium;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;yireo.com;Netherlands;$48k+;$1000+;1,000+;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;ventilatieshop.com;Netherlands;$179k+;$2000+;;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;joiebaby.com;Netherlands;$291k+;$2000+;;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;shogun.nl;Netherlands;$43k+;$500+;1,000+;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;eleganza.nl;Netherlands;$100k+;$1000+;1,000+;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;examenoverzicht.nl;Netherlands;$131k+;$2000+;5,000+;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;up-shop.org;Netherlands;$214k+;$1000+;;Medium;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;udggear.com;Netherlands;$63k+;$500+;250+;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;shop.researchsoftware.com;Netherlands;$1k+;$250+;;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;hartberger.nl;Netherlands;$33k+;$500+;;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;sectolin.com;Netherlands;$30k+;$500+;;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;scott.skyberatedev.nl;Netherlands;;$2000+;;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;pol.nl;Netherlands;$88k+;$1000+;100+;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;witgoedspecialist.nl;Netherlands;$229k+;$2000+;;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;parfumcenter.nl;Netherlands;$157k+;$500+;100+;Medium;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;postbeeld.nl;Netherlands;$39k+;$500+;;-;8.876;;;;;;;;;;;;;;;
Magento;2008;2023;eCommerce;129.106;47,4;pfconcept.com;Netherlands;$143k+;$2000+;250+;-;8.876;;;;;;;;;;;;;;;
